station_id,CallSign,longitude,latitude,time,AtmosphericPressure,WindDirection,WindSpeed,Gust,WaveHeight,WavePeriod,MeanWaveDirection,Hmax,AirTemperature,DewPoint,SeaTemperature,salinity,RelativeHumidity,SprTp,ThTp,Tp,QC_Flag
,,degrees_east,degrees_north,UTC,mb,degrees_true,kn,kn,m,s,degrees_true,m,degree_C,degree_C,degree_C,PSU,percent,degrees,degrees_true,s,
M3,62092,-10.548261,51.215956,2019-12-01T03:00:00Z,1023.34,46.0,12.95,16.935,2.93,6.563,110.0,4.57,9.873,NaN,10.879,NaN,82.422,50.625,113.906,9.023,0.0
M4,62093,-9.999136,54.999967,2019-12-01T03:00:00Z,1027.1,22.0,9.392,12.523,1.641,6.563,352.0,2.344,8.604,NaN,10.781,NaN,NaN,46.406,320.625,12.305,0.0
M5,62094,-6.704336,51.690425,2019-12-01T03:00:00Z,1021.985,66.0,15.939,20.493,2.031,5.273,110.0,3.047,8.506,NaN,11.602,NaN,69.141,35.156,81.563,6.328,0.0
M6,62095,-15.88135,53.07482,2019-12-01T03:00:00Z,1028.951,36.0,12.182,17.077,2.891,7.148,NaN,5.0,10.459,NaN,11.543,NaN,68.457,68.203,165.938,9.609,0.0
M2,62091,-5.4302,53.4836,2019-12-01T04:00:00Z,1024.268,69.0,7.542,11.527,NaN,NaN,NaN,NaN,8.457,NaN,12.051,NaN,71.484,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T04:00:00Z,1023.975,17.0,13.377,17.362,NaN,NaN,NaN,NaN,9.824,NaN,10.879,NaN,82.031,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T04:00:00Z,1027.148,34.0,12.381,16.935,NaN,NaN,NaN,NaN,8.604,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T04:00:00Z,1022.144,53.0,15.939,20.303,2.031,5.273,113.0,4.219,8.604,NaN,11.66,NaN,67.578,29.531,90.0,5.977,0.0
M6,62095,-15.88135,53.07482,2019-12-01T04:00:00Z,1029.0,25.0,13.662,19.809,2.813,7.266,NaN,4.375,10.508,NaN,11.543,NaN,63.574,71.016,142.031,10.195,0.0
M2,62091,-5.4302,53.4836,2019-12-01T05:00:00Z,1024.854,38.0,8.539,12.808,NaN,NaN,NaN,NaN,8.408,NaN,11.934,NaN,72.656,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T05:00:00Z,1024.658,28.0,12.523,16.223,NaN,NaN,NaN,NaN,9.629,NaN,10.879,NaN,82.031,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T05:00:00Z,1027.734,33.0,11.669,15.939,NaN,NaN,NaN,NaN,8.701,NaN,10.762,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T05:00:00Z,1022.717,48.0,15.559,22.2,1.719,5.039,118.0,2.344,8.555,NaN,11.631,NaN,66.016,35.156,209.531,9.023,0.0
M6,62095,-15.88135,53.07482,2019-12-01T05:00:00Z,1029.195,50.0,9.449,15.028,2.813,7.5,NaN,4.219,10.313,NaN,11.563,NaN,60.84,58.008,146.25,10.195,0.0
M2,62091,-5.4302,53.4836,2019-12-01T06:00:00Z,1025.684,67.0,9.392,13.519,0.938,4.219,83.0,1.406,8.408,NaN,11.66,NaN,72.266,32.344,77.344,4.688,0.0
M3,62092,-10.548261,51.215956,2019-12-01T06:00:00Z,1025.0,26.0,12.381,16.508,2.578,6.914,127.0,3.633,9.336,NaN,10.879,NaN,80.469,47.813,106.875,9.258,0.0
M4,62093,-9.999136,54.999967,2019-12-01T06:00:00Z,1028.076,45.0,11.669,16.081,1.523,6.445,354.0,2.109,8.555,NaN,10.762,NaN,NaN,47.813,348.75,11.602,0.0
M5,62094,-6.704336,51.690425,2019-12-01T06:00:00Z,1023.743,39.0,14.99,19.923,1.875,5.273,120.0,2.578,8.604,NaN,11.572,NaN,67.188,30.938,209.531,8.906,0.0
M6,62095,-15.88135,53.07482,2019-12-01T06:00:00Z,1029.683,30.0,7.628,12.296,2.578,7.031,NaN,4.531,10.313,NaN,11.602,NaN,64.063,75.234,220.781,11.484,0.0
M2,62091,-5.4302,53.4836,2019-12-01T07:00:00Z,1026.123,66.0,8.539,12.808,NaN,NaN,NaN,NaN,8.457,NaN,11.484,NaN,69.531,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T07:00:00Z,1025.781,24.0,11.1,14.516,NaN,NaN,NaN,NaN,9.238,NaN,10.898,NaN,81.641,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T07:00:00Z,1028.564,45.0,11.385,14.658,NaN,NaN,NaN,NaN,8.604,NaN,10.742,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T07:00:00Z,1024.365,53.0,14.61,19.164,1.719,5.039,105.0,2.578,8.652,NaN,11.572,NaN,65.625,18.281,227.813,9.961,0.0
M6,62095,-15.88135,53.07482,2019-12-01T07:00:00Z,1029.976,46.0,8.197,12.409,2.422,7.266,NaN,3.438,10.41,NaN,11.641,NaN,62.109,70.664,279.844,10.313,0.0
M2,62091,-5.4302,53.4836,2019-12-01T08:00:00Z,1026.66,64.0,11.812,15.796,NaN,NaN,NaN,NaN,8.75,NaN,11.445,NaN,67.188,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T08:00:00Z,1026.563,35.0,10.531,14.231,NaN,NaN,NaN,NaN,9.238,NaN,10.879,NaN,76.172,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T08:00:00Z,1029.395,21.0,10.104,12.95,NaN,NaN,NaN,NaN,8.701,NaN,10.703,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T08:00:00Z,1024.866,64.0,14.61,18.785,1.719,5.156,101.0,2.109,8.506,NaN,11.572,NaN,66.406,21.094,213.75,9.258,0.0
M6,62095,-15.88135,53.07482,2019-12-01T08:00:00Z,1030.806,61.0,8.994,13.32,2.578,7.266,NaN,3.594,10.361,NaN,11.621,NaN,62.109,66.445,291.094,10.898,0.0
M2,62091,-5.4302,53.4836,2019-12-01T09:00:00Z,1027.441,65.0,10.673,14.943,0.703,3.633,105.0,1.055,8.701,NaN,11.699,NaN,66.406,36.563,85.781,3.984,0.0
M3,62092,-10.548261,51.215956,2019-12-01T09:00:00Z,1027.588,36.0,8.966,12.523,2.461,6.914,136.0,3.633,9.092,NaN,10.898,NaN,78.125,23.906,247.5,12.773,0.0
M4,62093,-9.999136,54.999967,2019-12-01T09:00:00Z,1030.371,25.0,12.523,18.5,1.523,6.68,342.0,2.461,8.213,NaN,10.684,NaN,NaN,49.219,336.094,11.367,0.0
M5,62094,-6.704336,51.690425,2019-12-01T09:00:00Z,1025.879,57.0,13.472,17.646,1.719,5.391,113.0,2.813,8.701,NaN,11.631,NaN,66.406,22.5,220.781,9.609,0.0
M6,62095,-15.88135,53.07482,2019-12-01T09:00:00Z,1031.49,55.0,7.855,13.092,2.344,7.148,NaN,3.125,10.361,NaN,11.563,NaN,63.086,70.664,348.75,11.133,0.0
M2,62091,-5.4302,53.4836,2019-12-01T10:00:00Z,1028.32,37.0,10.104,15.085,NaN,NaN,NaN,NaN,8.555,NaN,11.973,NaN,65.234,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T10:00:00Z,1028.906,19.0,8.966,11.954,NaN,NaN,NaN,NaN,9.092,NaN,10.879,NaN,75.391,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T10:00:00Z,1030.762,19.0,10.673,14.231,NaN,NaN,NaN,NaN,8.75,NaN,10.84,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T10:00:00Z,1026.746,66.0,13.472,18.785,1.563,5.273,129.0,2.344,8.896,NaN,11.572,NaN,58.594,21.094,229.219,10.43,0.0
M6,62095,-15.88135,53.07482,2019-12-01T10:00:00Z,1032.515,71.0,6.262,10.474,2.578,7.5,NaN,4.219,10.361,NaN,11.523,NaN,62.598,78.047,8.438,11.484,0.0
M2,62091,-5.4302,53.4836,2019-12-01T11:00:00Z,1028.223,37.0,9.962,12.666,NaN,NaN,NaN,NaN,9.189,NaN,11.992,NaN,63.281,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T11:00:00Z,1029.883,44.0,9.677,13.804,NaN,NaN,NaN,NaN,9.141,NaN,10.859,NaN,71.094,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T11:00:00Z,1031.25,25.0,9.535,13.662,NaN,NaN,NaN,NaN,8.799,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T11:00:00Z,1027.747,65.0,12.713,20.872,1.719,5.391,120.0,2.344,8.701,NaN,11.572,NaN,67.578,28.125,95.625,5.977,0.0
M6,62095,-15.88135,53.07482,2019-12-01T11:00:00Z,1032.76,64.0,5.465,9.222,2.344,7.5,NaN,4.219,10.459,NaN,11.543,NaN,59.766,76.992,109.688,10.195,0.0
M2,62091,-5.4302,53.4836,2019-12-01T12:00:00Z,1028.174,36.0,7.4,10.673,0.586,3.75,77.0,0.703,8.652,NaN,12.188,NaN,69.531,21.094,181.406,7.852,0.0
M3,62092,-10.548261,51.215956,2019-12-01T12:00:00Z,1030.029,58.0,9.962,14.089,2.344,6.797,149.0,3.164,8.994,NaN,10.879,NaN,66.797,28.125,251.719,11.367,0.0
M4,62093,-9.999136,54.999967,2019-12-01T12:00:00Z,1031.836,16.0,8.823,11.812,1.641,7.031,326.0,2.461,8.848,NaN,10.801,NaN,NaN,60.469,272.813,12.07,0.0
M5,62094,-6.704336,51.690425,2019-12-01T12:00:00Z,1027.856,53.0,12.144,16.698,1.719,5.273,115.0,2.344,8.896,NaN,11.572,NaN,64.453,28.125,234.844,11.602,0.0
M6,62095,-15.88135,53.07482,2019-12-01T12:00:00Z,1033.834,29.0,3.302,6.945,2.422,7.617,NaN,3.75,10.557,NaN,11.699,NaN,58.887,57.656,344.531,11.016,0.0
M2,62091,-5.4302,53.4836,2019-12-01T13:00:00Z,1028.76,348.0,13.946,18.216,NaN,NaN,NaN,NaN,8.115,NaN,12.285,NaN,72.656,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T13:00:00Z,1030.615,27.0,7.542,10.389,NaN,NaN,NaN,NaN,8.994,NaN,10.918,NaN,64.063,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T13:00:00Z,1032.178,15.0,7.258,10.673,NaN,NaN,NaN,NaN,8.848,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T13:00:00Z,1028.003,21.0,10.057,16.128,1.719,5.273,152.0,2.578,8.262,NaN,11.572,NaN,70.703,25.313,240.469,12.188,0.0
M6,62095,-15.88135,53.07482,2019-12-01T13:00:00Z,1033.785,54.0,0.683,4.668,2.344,7.734,NaN,3.281,11.24,NaN,11.699,NaN,55.469,66.445,95.625,8.906,0.0
M2,62091,-5.4302,53.4836,2019-12-01T14:00:00Z,1028.809,4.0,12.95,16.508,NaN,NaN,NaN,NaN,8.848,NaN,12.285,NaN,71.094,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T14:00:00Z,1028.467,55.0,13.282,19.544,1.563,5.508,191.0,2.344,8.604,NaN,11.543,NaN,66.016,18.281,226.406,12.188,0.0
M6,62095,-15.88135,53.07482,2019-12-01T14:00:00Z,1033.638,317.0,1.48,5.123,2.344,7.852,NaN,3.75,10.947,NaN,11.66,NaN,55.859,62.227,326.25,10.547,0.0
M3,62092,-10.548261,51.215956,2019-12-01T14:00:00Z,1030.859,4.0,8.681,11.527,NaN,NaN,NaN,NaN,9.092,NaN,11.016,NaN,67.188,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T14:00:00Z,1032.227,2.0,7.542,10.958,NaN,NaN,NaN,NaN,8.945,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M2,62091,-5.4302,53.4836,2019-12-01T15:00:00Z,1029.102,357.0,14.943,19.496,0.82,3.633,23.0,0.938,9.043,NaN,12.227,NaN,69.922,25.313,23.906,3.867,0.0
M3,62092,-10.548261,51.215956,2019-12-01T15:00:00Z,1031.006,11.0,7.115,9.535,2.227,7.031,219.0,3.164,8.896,NaN,11.055,NaN,65.234,30.938,254.531,11.484,0.0
M6,62095,-15.88135,53.07482,2019-12-01T15:00:00Z,1033.443,243.0,0.455,3.302,2.266,7.852,NaN,3.125,11.68,NaN,11.641,NaN,55.859,54.141,33.75,12.07,0.0
M4,62093,-9.999136,54.999967,2019-12-01T15:00:00Z,1032.764,357.0,6.546,8.966,1.523,7.266,326.0,2.344,8.994,NaN,10.82,NaN,NaN,53.438,302.344,12.188,0.0
M5,62094,-6.704336,51.690425,2019-12-01T15:00:00Z,1028.735,47.0,13.282,17.267,1.719,5.156,197.0,2.344,8.896,NaN,11.602,NaN,60.156,26.719,233.438,12.656,0.0
M2,62091,-5.4302,53.4836,2019-12-01T16:00:00Z,1029.785,352.0,14.516,18.5,NaN,NaN,NaN,NaN,8.945,NaN,12.031,NaN,65.625,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T16:00:00Z,1031.25,19.0,9.819,13.377,NaN,NaN,NaN,NaN,8.994,NaN,11.055,NaN,65.234,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T16:00:00Z,1033.154,336.0,7.115,9.819,NaN,NaN,NaN,NaN,8.994,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T16:00:00Z,1029.81,36.0,12.903,19.354,1.563,5.039,190.0,1.875,8.848,NaN,11.631,NaN,58.203,22.5,240.469,12.773,0.0
M6,62095,-15.88135,53.07482,2019-12-01T16:00:00Z,1033.638,182.0,2.049,5.692,2.109,7.734,NaN,2.813,10.898,NaN,11.621,NaN,58.008,72.773,227.813,10.078,0.0
M2,62091,-5.4302,53.4836,2019-12-01T17:00:00Z,1030.078,351.0,15.512,19.639,NaN,NaN,NaN,NaN,8.896,NaN,11.855,NaN,67.578,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T17:00:00Z,1031.934,12.0,10.389,13.377,NaN,NaN,NaN,NaN,8.945,NaN,10.996,NaN,69.531,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T17:00:00Z,1033.154,331.0,4.269,6.546,NaN,NaN,NaN,NaN,8.945,NaN,10.82,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T17:00:00Z,1030.103,5.0,15.559,19.734,1.563,5.273,219.0,2.578,8.555,NaN,11.602,NaN,71.094,23.906,240.469,12.773,0.0
M6,62095,-15.88135,53.07482,2019-12-01T17:00:00Z,1034.029,146.0,2.505,4.895,2.109,7.617,NaN,3.125,10.264,NaN,11.621,NaN,62.891,49.219,49.219,12.539,0.0
M6,62095,-15.88135,53.07482,2019-12-01T18:00:00Z,1033.638,166.0,4.326,7.969,2.031,7.383,NaN,3.125,10.313,NaN,11.777,NaN,63.672,63.984,299.531,10.078,0.0
M2,62091,-5.4302,53.4836,2019-12-01T18:00:00Z,1030.322,353.0,15.796,19.639,0.938,3.398,354.0,1.055,8.848,NaN,11.484,NaN,67.969,26.719,357.188,3.633,0.0
M3,62092,-10.548261,51.215956,2019-12-01T18:00:00Z,1032.422,22.0,11.669,15.369,1.875,6.563,242.0,2.578,9.043,NaN,10.859,NaN,68.75,37.969,268.594,10.781,0.0
M4,62093,-9.999136,54.999967,2019-12-01T18:00:00Z,1032.666,67.0,1.281,3.558,1.523,7.734,301.0,2.461,8.848,NaN,10.801,NaN,NaN,46.406,267.188,10.898,0.0
M5,62094,-6.704336,51.690425,2019-12-01T18:00:00Z,1030.75,11.0,16.318,20.303,1.406,4.688,283.0,1.875,8.359,NaN,11.543,NaN,71.484,30.938,243.281,12.773,0.0
M2,62091,-5.4302,53.4836,2019-12-01T19:00:00Z,1030.957,348.0,14.943,20.35,NaN,NaN,NaN,NaN,8.848,NaN,11.523,NaN,70.703,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T19:00:00Z,1032.52,34.0,11.669,16.223,NaN,NaN,NaN,NaN,8.945,NaN,10.898,NaN,67.578,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T19:00:00Z,1032.764,218.0,1.281,3.131,NaN,NaN,NaN,NaN,8.75,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T19:00:00Z,1031.128,13.0,14.231,18.216,1.406,4.805,301.0,2.109,8.408,NaN,11.602,NaN,71.875,32.344,243.281,11.953,0.0
M6,62095,-15.88135,53.07482,2019-12-01T19:00:00Z,1033.931,168.0,5.579,9.563,1.875,7.266,NaN,2.656,10.361,NaN,11.797,NaN,68.066,67.148,63.281,10.313,0.0
M2,62091,-5.4302,53.4836,2019-12-01T20:00:00Z,1031.25,9.0,16.081,20.493,NaN,NaN,NaN,NaN,9.189,NaN,11.426,NaN,61.719,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T20:00:00Z,1032.959,54.0,10.531,13.519,NaN,NaN,NaN,NaN,8.75,NaN,10.898,NaN,62.891,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T20:00:00Z,1033.105,240.0,4.127,6.546,NaN,NaN,NaN,NaN,8.994,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T20:00:00Z,1031.604,16.0,15.18,19.354,1.406,4.922,307.0,1.875,8.359,NaN,11.602,NaN,69.141,23.906,236.25,11.367,0.0
M6,62095,-15.88135,53.07482,2019-12-01T20:00:00Z,1034.029,175.0,6.489,9.677,1.875,7.383,NaN,2.813,10.361,NaN,11.797,NaN,66.992,73.125,16.875,9.258,0.0
M3,62092,-10.548261,51.215956,2019-12-01T21:00:00Z,1033.35,54.0,11.954,15.654,1.641,6.094,295.0,2.461,8.506,NaN,10.879,NaN,60.547,28.125,274.219,10.313,0.0
M4,62093,-9.999136,54.999967,2019-12-01T21:00:00Z,1033.252,244.0,6.262,8.681,1.406,7.852,294.0,1.875,9.141,NaN,10.801,NaN,NaN,56.25,260.156,10.898,0.0
M5,62094,-6.704336,51.690425,2019-12-01T21:00:00Z,1031.946,11.0,14.8,18.405,1.406,5.156,293.0,2.109,7.773,NaN,11.514,NaN,75.0,18.281,232.031,10.898,0.0
M6,62095,-15.88135,53.07482,2019-12-01T21:00:00Z,1033.736,177.0,6.945,11.271,1.953,7.734,NaN,2.656,10.313,NaN,11.836,NaN,66.406,43.242,39.375,11.719,0.0
M2,62091,-5.4302,53.4836,2019-12-01T21:00:00Z,1031.641,18.0,13.235,17.219,1.172,3.75,6.0,2.109,9.434,NaN,11.367,NaN,65.234,33.75,11.25,4.336,0.0
M2,62091,-5.4302,53.4836,2019-12-01T22:00:00Z,1031.494,3.0,12.666,17.219,NaN,NaN,NaN,NaN,9.678,NaN,11.387,NaN,72.656,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T22:00:00Z,1033.643,68.0,9.677,13.662,NaN,NaN,NaN,NaN,8.213,NaN,10.879,NaN,55.859,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T22:00:00Z,1033.057,245.0,7.827,12.239,NaN,NaN,NaN,NaN,9.385,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T22:00:00Z,1032.129,12.0,15.18,19.164,1.406,5.156,284.0,1.641,7.871,NaN,11.602,NaN,73.828,23.906,237.656,11.602,0.0
M6,62095,-15.88135,53.07482,2019-12-01T22:00:00Z,1034.029,197.0,8.425,11.612,2.031,7.852,NaN,2.813,10.361,NaN,11.797,NaN,67.773,60.469,22.5,10.898,0.0
M2,62091,-5.4302,53.4836,2019-12-01T23:00:00Z,1031.787,359.0,11.954,16.366,NaN,NaN,NaN,NaN,9.727,NaN,11.543,NaN,71.094,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-01T23:00:00Z,1033.691,66.0,7.969,12.808,NaN,NaN,NaN,NaN,8.115,NaN,10.879,NaN,63.672,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-01T23:00:00Z,1033.008,261.0,7.827,12.096,NaN,NaN,NaN,NaN,9.482,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-01T23:00:00Z,1032.166,24.0,12.523,16.508,1.563,5.039,328.0,2.109,7.822,NaN,11.572,NaN,68.75,22.5,244.688,11.25,0.0
M6,62095,-15.88135,53.07482,2019-12-01T23:00:00Z,1033.687,187.0,10.474,13.889,1.953,7.734,NaN,3.906,10.313,NaN,11.816,NaN,68.262,69.961,1.406,11.25,0.0
M2,62091,-5.4302,53.4836,2019-12-02T00:00:00Z,1032.031,337.0,12.096,15.796,0.82,4.102,4.0,1.289,9.482,NaN,11.465,NaN,74.219,23.906,358.594,5.391,0.0
M3,62092,-10.548261,51.215956,2019-12-02T00:00:00Z,1034.18,65.0,7.4,10.389,1.523,6.094,328.0,1.992,8.018,NaN,10.859,NaN,58.203,36.563,261.563,11.367,0.0
M4,62093,-9.999136,54.999967,2019-12-02T00:00:00Z,1032.959,260.0,11.385,14.231,1.523,8.438,312.0,2.344,9.58,NaN,10.781,NaN,NaN,57.656,306.563,11.367,0.0
M5,62094,-6.704336,51.690425,2019-12-02T00:00:00Z,1032.886,22.0,10.436,13.851,1.406,5.039,316.0,2.109,7.529,NaN,11.572,NaN,71.094,22.5,236.25,10.781,0.0
M6,62095,-15.88135,53.07482,2019-12-02T00:00:00Z,1033.492,197.0,11.726,16.166,1.797,7.5,NaN,2.969,10.41,NaN,11.816,NaN,69.629,72.773,258.75,9.023,0.0
M2,62091,-5.4302,53.4836,2019-12-02T01:00:00Z,1032.373,319.0,14.516,17.504,NaN,NaN,NaN,NaN,8.945,NaN,12.188,NaN,80.078,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T01:00:00Z,1034.473,74.0,6.262,9.25,NaN,NaN,NaN,NaN,7.92,NaN,10.859,NaN,60.547,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T01:00:00Z,1032.861,259.0,12.239,15.654,NaN,NaN,NaN,NaN,9.629,NaN,10.781,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T01:00:00Z,1032.874,12.0,10.057,13.282,1.25,5.156,294.0,1.641,7.48,NaN,11.572,NaN,75.781,26.719,234.844,10.781,0.0
M6,62095,-15.88135,53.07482,2019-12-02T01:00:00Z,1033.297,200.0,14.117,18.329,1.797,6.914,NaN,2.5,10.361,NaN,11.816,NaN,70.508,70.664,240.469,8.906,0.0
M2,62091,-5.4302,53.4836,2019-12-02T02:00:00Z,1032.422,316.0,13.946,16.935,NaN,NaN,NaN,NaN,9.287,NaN,12.148,NaN,78.516,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T02:00:00Z,1034.57,62.0,4.412,7.827,NaN,NaN,NaN,NaN,7.871,NaN,10.859,NaN,66.016,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T02:00:00Z,1032.422,240.0,11.954,14.943,NaN,NaN,NaN,NaN,9.629,NaN,10.801,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T02:00:00Z,1033.35,12.0,9.108,13.851,1.094,4.922,336.0,1.641,7.676,NaN,11.572,NaN,76.563,29.531,240.469,10.781,0.0
M6,62095,-15.88135,53.07482,2019-12-02T02:00:00Z,1032.955,209.0,12.751,17.533,1.797,6.563,NaN,2.344,10.459,NaN,11.816,NaN,73.535,68.906,23.906,10.781,0.0
M2,62091,-5.4302,53.4836,2019-12-02T03:00:00Z,1032.324,325.0,13.519,17.789,0.82,3.633,349.0,1.172,9.238,NaN,12.129,NaN,77.344,23.906,4.219,4.805,0.0
M3,62092,-10.548261,51.215956,2019-12-02T03:00:00Z,1034.57,69.0,4.412,7.115,1.523,6.094,270.0,1.992,7.725,NaN,10.859,NaN,65.234,37.969,255.938,10.43,0.0
M4,62093,-9.999136,54.999967,2019-12-02T03:00:00Z,1032.373,248.0,14.658,18.073,1.523,6.328,305.0,2.344,9.58,NaN,10.801,NaN,NaN,66.094,336.094,10.664,0.0
M5,62094,-6.704336,51.690425,2019-12-02T03:00:00Z,1033.411,3.0,10.246,14.61,1.094,4.922,308.0,1.406,7.92,NaN,11.543,NaN,76.953,32.344,244.688,10.313,0.0
M6,62095,-15.88135,53.07482,2019-12-02T03:00:00Z,1032.613,216.0,12.979,18.102,1.797,6.445,NaN,2.5,10.557,NaN,11.797,NaN,73.926,73.125,343.125,10.195,0.0
M2,62091,-5.4302,53.4836,2019-12-02T04:00:00Z,1032.08,323.0,12.523,16.508,NaN,NaN,NaN,NaN,9.189,NaN,11.855,NaN,75.781,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T04:00:00Z,1034.57,96.0,2.704,5.55,NaN,NaN,NaN,NaN,7.627,NaN,10.879,NaN,67.969,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T04:00:00Z,1031.689,239.0,15.796,20.635,NaN,NaN,NaN,NaN,9.629,NaN,10.781,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T04:00:00Z,1033.24,14.0,11.195,15.559,1.094,4.805,276.0,1.172,8.018,NaN,11.543,NaN,76.563,23.906,233.438,11.484,0.0
M6,62095,-15.88135,53.07482,2019-12-02T04:00:00Z,1032.369,224.0,12.523,17.305,1.719,6.211,NaN,2.344,10.557,NaN,11.66,NaN,72.559,55.898,33.75,11.133,0.0
M2,62091,-5.4302,53.4836,2019-12-02T05:00:00Z,1032.178,310.0,11.527,14.231,NaN,NaN,NaN,NaN,8.994,NaN,11.426,NaN,76.953,NaN,NaN,NaN,0.0
M3,62092,-10.548261,51.215956,2019-12-02T05:00:00Z,1034.619,57.0,2.562,5.123,NaN,NaN,NaN,NaN,7.676,NaN,10.859,NaN,69.531,NaN,NaN,NaN,0.0
M4,62093,-9.999136,54.999967,2019-12-02T05:00:00Z,1030.859,233.0,17.789,21.773,NaN,NaN,NaN,NaN,9.727,NaN,10.762,NaN,NaN,NaN,NaN,NaN,0.0
M5,62094,-6.704336,51.690425,2019-12-02T05:00:00Z,1033.093,19.0,9.867,13.092,1.094,4.57,293.0,1.875,7.969,NaN,11.543,NaN,74.219,22.5,241.875,11.016,0.0
M6,62095,-15.88135,53.07482,2019-12-02T05:00:00Z,1031.49,211.0,13.32,18.102,1.563,5.859,NaN,2.344,10.557,NaN,11.621,NaN,71.289,69.961,233.438,8.789,0.0
M2,62091,-5.4302,53.4836,2019-12-02T06:00:00Z,1032.227,300.0,9.677,12.381,0.82,3.633,359.0,1.055,8.799,NaN,11.387,NaN,81.25,29.531,2.813,4.219,0.0
M3,62092,-10.548261,51.215956,2019-12-02T06:00:00Z,1034.521,105.0,1.708,4.696,1.523,6.563,323.0,2.344,7.578,NaN,10.859,NaN,69.922,39.375,323.438,9.844,0.0
